,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
89,8850227,1,2,Jordgøg,zerg,,0,383,15,17,5416,1674331171
90,4798853,1,2,Alluton,protoss,lMMl,81,860,43,31,5412,1673726373
91,325357,2,2,Паляниця,protoss,,100,781,48,39,5410,1673639972
92,8281070,1,2,llllllllllll,zerg,,77,872,48,54,5406,1673553571
93,809005,1,2,AqueroN,zerg,Heroes,80,758,35,27,5405,1673553571
94,8335653,1,2,WhySoSeriouS,terran,Ęmƥïŗę,0,254,21,11,5400,1673553571
95,7829428,1,2,desolator,zerg,ЯD,67,973,118,102,5398,1673553571
96,841839,1,2,FunK,protoss,,88,855,36,36,5396,1673639972
97,3435319,1,2,IlIlIlIlIlIl,zerg,,96,1027,71,61,5387,1673553571
98,612409,1,2,DeaThBrinGer,terran,VFish,88,655,29,22,5386,1673553571
99,2264141,2,2,КАКУБИТЬЛЮРУ,terran,7x,97,1003,162,122,5381,1673553571
100,10370218,1,2,llllIIllII,protoss,,0,389,26,10,5375,1673726373
101,9416684,1,2,DildoDieter,protoss,,98,311,24,10,5372,1673553571
102,1662084,1,2,Bubbas,protoss,GdAT,122,988,112,89,5367,1673553571
103,6868212,1,2,SurturRising,protoss,,0,469,16,9,5359,1673726373
104,5188371,1,2,Eiger,protoss,lnFeS,97,644,43,34,5355,1673553571
105,5357527,1,2,SKillous,zerg,LQD,0,357,14,17,5352,1674417574
